# ShortMsgKAT_512.txt
# Algorithm Name: SHAvite-3
# Principal Submitter: Eli Biham and Orr Dunkelman

MD = EADB6E63822332A63CE877D796DB31B47A6B140C227CA5A4050FAE2683236A961EE43E0786A0F9A8764884FAC34FC54C475D5593DD2203FAD94CBAD03514AD5A

Len = 1619
Msg = 69B28A0A8AFD90F5AAC6C3C3906D619C2AC2312C5B908306C75E0D1BA79551B4FEB1EC9331A463385397EE0BE08F5F7EE8F5CA73B849B35817F19A827E3628651D79112BD514291FEB570057ACACEF4B0B99500BEF10C7638A0517B3F2F69E0F76F6DD15C11E38CAEC38B02C1CA4EB53028E604058546FB1EC5647F8544ABA1382D63D6020374559C3DBB35CB11B80208E1C464BA71C35EAF87455CFCC5E820592CF4D094BE9222F027EEA87C9AD0FFE42E84EDE6B4F2C6706E78B81449918B5F83D7D72481E9D11603340
MD = 2ACA8896C21E8DD984BCD257889B1369775EC35A56BEB3B8FFDC1A043424E133C5E331ED23C95222EEC953485DC968D1D3076B0A71CAB37C439960C9C334F3BA

Len = 1620
Msg = D616E9B17727CE826D28E5672AE1124235B8D3CCA505F931DB0E9FCB68AAC2324FD78D81F632DCCCE2E55654AAD4F4F1EE055147034F21F675E11833C2A85236EA23BAA44C3F8CCA4CE61C0CDB1EE635C361833CB20A16815942C637C67F3B5C0FA833D2717CA27FC339A66009BA76EB0CD1579312946FDAAB821D508859BC5AFC1C40042F2B61A0AD9B68357E216885113A052FED54D791BEA264C904C037321CE39EFBB8FB69DD700DBE53325BD8A71F6D832A7B7817F3DEAD7248EE86C698826BBFB58F6807F5E03AF0
MD = F6775CA88EC884404ECA2772DD9CEE40F3685A533BC8626C9FEFAD93BE5FDB2ADD048AF853611B6BF35D1DA1EEAE9185AB5E1EB796607B1FB89504FD9D726F04

Len = 1621
Msg = 570A724BC4DB5A97944847CF9496A80699944D703300E06AEACD03BBA32BFA3D335C265DDAD711B00B0637DE34BE4920395028A4021F51E56B0300196EA2E6FA0F281205617826B76269346F725833EC2CBEF01E8CD10D506AE1421924A7118830194978E5D5FF48D64315940B740E149436D0C6665E1EDEBA26D2E898FE8B153CDD7AB4D542F4845F3836773D6528329D0338768CDD1A83F40FC7DF5601EB840C7CC60A3E1AC40DB4A2418058E5C0C4AD572CDAA8E5DF2D94CCF97C5E9DB945F7157602383A0709E785C0
MD = 3B791930B95762836B79AF0C4E9680A90741BAB94C5647EB73897BFD52C2616D9002752AFA4B9124D0A4D65406DD2609448E17EF6A70804231DDD81E152BC30A

Len = 1622
Msg = 705BB313E3151FA58E67D27A222063D89CC1F51B0F85AFBD286F7A2679DE97E85608283BCB05A722B4964FD00469DA851DB6478AD123D15BD7C345168644E655CE27B26BE4860226846316590FE4A928EB70EF137EDA87500A1D2B7C926CE24F129CF2C26108C13FFA54DD7440E7A072E86F892A7CECE5B32FFA64A8EACCC0894918BBE03356EFBBE1CDD0D8D2874D4F0CF2DE97B6FF136C82E52CA2DDFFC7C071B235FDF45EA75F882218AA447DB1774B524E491A71C8AD36EF7E237586B8EF8C9D1F51696FA87BB7BEA8
MD = 0D2F1246BB26F913500188FABFA0701F7909B20F36A976EC96AC3DAA58E6EF02CB13806619C5821818204D452646D29D67E8ED4DC3E4BFDB7C0417ADACC82720

Len = 1623
Msg = FB6A9DFFEAE4C1DDD12A0B91B6DF791491C66FA5F63C17AACA03E05A021A0FBDF6110AB4F613DC4A18C3529510ECCAB3487B52F29B21C721C36A9D8ABACF0391BE26628855F488A67EE544F5A8F4ED28496F7D2EEBF0A6293848914D5AB313DBCC97FE8D6557BC0B55428EE9F9286473E3CA7F419958C3A6834B46DCFCF7FB33B9D212B8499AF8F742F63680C8BD3E9ED47483A765E7A24BF8E025FBC6F22BF119DCCF0C8325DE3842D7A38A2D7814609DF157CBC468B90E5F994E3FA5ECAD60086584D7DE80222F19080E
MD = B7AC4929A1609B9A5CED8613CE08CA3DC88910FB52E0CE271CCCF0BA7CB2968245B7A75D34BAED92277562DDD80202327FE7FC281B37CEA6754381C9675BE2A1

Len = 1624
Msg = C941CDB9C28AB0A791F2E5C8E8BB52850626AA89205BEC3A7E22682313D198B1FA33FC7295381354858758AE6C8EC6FAC3245C6E454D16FA2F51C4166FAB51DF272858F2D603770C40987F64442D487AF49CD5C3991CE858EA2A60DAB6A65A34414965933973AC2457089E359160B7CDEDC42F29E10A91921785F6B7224EE0B349393CDCFF6151B50B377D609559923D0984CDA6000829B916AB6896693EF6A2199B3C22F7DC5500A15B8258420E314C222BC000BC4E5413E6DD82C993F8330F5C6D1BE4BC79F08A1A0A46
MD = 493EAD91F1A0A8F438E1493C6DDE7FF336959D0BE770F193FEA2BCA88B169CA1427DD3491CE6016D13598870315A2AABC36F76B9136BFCC8CCF53706825FB07D

Len = 1625
Msg = 4512826ACF04E03A179B4637CDDA71C13DE4A063A95616E213DD9BF6F738EFFCEB958D8C5FA812CD9F7E0DC1071642B327FF8FA5E30092DFD3422CD66F371AFC8F5771EB86734099F9E731F303300E49E2196371BC90359B2099241F772F9BCEEA3A994ADA8E8A9377D50400264CD6BA2C016C6DF662194962F394C684CD77D1896980B6269944196A29EA086B6D37D240A242273B7BE94FC2F9DCE896E68F2AA6DD7E02360D80F10819A0B7B3631F9214498465ED58191F33A002E85781E21C711E4239481C704366E15E00
MD = 1385066D9CB603C94C02BE194FE1F109FE0A7F069CDFA19E12E7E1BB0B64C43CB08D57715B8159EE010D89144199E6F7847A10680C940DB3B9F4D5264C13C437

Len = 1626
Msg = 5F0A71F137E9E6C4A89323D63F4C64524A8C571FE3B461ACD6ADC6868BA280CF54209AD953F2B6C79D94EBF15440257B0FAD8DA1989528EB001637A9ED39B5335111B580091106D3578BAA32220763B87881BF1C04E6F735316B1DD60939ECC8FAA36723443835BEB11375A8D1777A1E67F8383D13DF4D4AC7EABED0639F6937FBD56BD4861A2619916E378AF371B26302978C98D29B2E0D5687FDA5C0042865B31C18CED3D93E6955F868BB2B1DA780FEFF91FCF8C2FF368A19B053A4924CB118D4446B061C57AF4DA86100
MD = 75BB5BE3A0892E47730C2B6E0A3E5AF4B725CA89C818AF0481969592B496EBACA5967EB7FDEA29B4BF5AABADC00ACF1ED5F300347B2FD57AFCB66AB97F5F0238

Len = 1627
Msg = B5508E04114A8AD105281386E03A926D5C1D30675AE728200DD66183ABC7CBADA4B04461905FB650ABE443C35A9CB1F02036DADBBE4AB835546DE4B073A169EABF7B65BB8A7A189469C5FEAFBA84EB212AC4032E2C0E98B440FFE7AB41315F6925C019080AEE16FE28797637790A9427723EEB09E9501FA7EF18D332BDD27E9A211501AF5D4EB85A08B29004031DE3A819FAA9F1FF60351BB24DB87A0C9148DA4F3D36A59F3A1234B0065169B7E04341FED4FA38A06DD11B2F48C5C717DF6412D7CB8C86306C1432A70C1300
MD = 079071E0A9C75E86CC9CFC5B307310DDC18EC5B608B9EB3D6DA8957502B648012FDB4239C98EA21E4B9E1ECC8CB35DDD255F566C0104E07C25083798C628C0A1

Len = 1628
Msg = 460E5926CF79EAB6CDB5EBD255A787EC57EC030675F65C2CA6000B39C36B6CA62AADD1A9B6DDA1FF864C57D939A5AD53F463A4AB0E2839C9687B3695A2A78C9FF44A4A1822FD0CABA41196EE879F766FE11B7DC5E6E65BFAD3D3C3ED215C2D501771C16C483E57CB0D33FC1F8ED374A99E68AF15A412F85852ECACFB8F852A72EE683B9BD417F79AA217F6DD7A94A7BA87336A0588831E7A4028AA6418711B9E666573411DB81C2B3CA5B0243EB5DA495FEB870E0314D23AE7A667CBD3D6B5BC7CDE2574D09FB4FDA4581EF0
MD = B98EC0A5C88064B4158F4B824B67E6A294595403A0A7B518FF0B8A19548C922CC13CB9D623D2267A0A21508A7E6CFE4F51D667FE00DBD3955BA5975384E7A015

Len = 1629
Msg = 13F4F5E8D19555A5E0636AEACF49EDB517612FC8CFAF02777FA81381D9F17FB9EBD3CD7B68C5BFE27C8FCBB83C28C4E9708EE72A5170CED985E4B27A68914D0625B03F9641F4E610B53B791CB9362AF625F1391840D0A375EF19FD8D038F4F7BCDF4A203E4B4CB3657C7254D183E3D88C171AFB511D043671E58CAC1ADBF03AF311C19AFEF2EDEEA14D53FD4DC7118506B0F6300CA176B2F891278894894AFE678A379DB28FA5E4DCCFB5E6A43D0A67797EC976FB6EFB312B1E8ADF73DEB9EA58BD2C153EF7CD20A8C48BD78
MD = 326ACB9983CE6538F0C38DF6769E5F7EA5F6DFB245E6C41EFA8C9FD6D340A5CF1A55F2185EB9986490AF2E0818489CE4826EBA224A01B30E057E145EE796B0EC

Len = 1630
Msg = F8053BBDDEFEE95D05436D656F5CA1B71672EAE38D2E77071A086E1481D32EEA88336D78B6E75E7534B86168D317870B322C7733948FDE6EDD6A043B84EC6DD5D98FCDA0D5D2724E4A7CF497DD360ABBBEE936673953789BC7224F0585B655D20FC21E2064355A419194204C22C9E32B58714C62535CE5266EFBC885A8058A870AF26859A2BC09691B4B1701E267C92FFAE916792BEBC5EB31D1C3A89211DB21472CB045177E747496F0DE3BA5A7ADEC1905162593C9DF1E0AB50B00B2D3E85C9AB75EC875731B13474C9298
MD = F2A1E8623D78470B10C3A2FDC9AAA93E5285F050391AAA6AFC39B58E52409AB0C8222C747629A80D76A759ED9FAA342DFAEBA94BECFBA9B6FFD253297CF7AC0E

Len = 1631
Msg = 20F91E3E6BB637C2BA5B562FEFB1AADBEA72F6DDE874469E7453B74D5EC85E59F390CD317D5ABCA6EA15CA5B307F8517EF25328A2316E9CE32D9DB2609178F8B8DE2154F5EC37BAE069FA9A4BBAECEAD354D4BA3387F043085FAA6E5DB3BE7D0A257E1F46B8AE899BCB6932448B554265E8CCF7251710BAF133A4083F17279759E4AA27CCD1274B1B299DBAF19257C2DF5FD2F2060280D55F1B11B7EC362F894A459AA81D0AF2B3C43BD6D3767CBB6DB53B1DC54D4545638FC7977A7D81CCD1485B11F8D7309E200AD569474
MD = 6FD5F6BAC60973BFBEDF8A078BEE767A0854F9FC5EDCAC88A64C841CFCFB748235F6FA6A7534AAEFFAEFA98B128FAE5A9F9D07901309D3E943163C027D26D718

Len = 1632
Msg = 4499EFFFAC4BCEA52747EFD1E4F20B73E48758BE915C88A1FFE5299B0B005837A46B2F20A9CB3C6E64A9E3C564A27C0F1C6AD1960373036EC5BFE1A8FC6A435C2185ED0F114C50E8B3E4C7ED96B06A036819C9463E864A58D6286F785E32A804443A56AF0B4DF6ABC57ED5C2B185DDEE8489EA080DEEEE66AA33C2E6DAB36251C402682B6824821F998C32163164298E1FAFD31BABBCFFB594C91888C6219079D907FDB438ED89529D6D96212FD55ABE20399DBEFD342248507436931CDEAD496EB6E4A80358ACC78647D043
MD = 4F7796206114EF169FA7AAE62B3AF5C01BB6A2CFCB93A4D9DA68E21D7976F8C54662E379434C031F1E47BB1A8EB7E3D57250DC0B35E96BAE39F480A0DD538BF8

Len = 1633
Msg = CCBDCDBE422FEA72623873EBCA042A2F27EFEF40EF34289984B308672F89D8B9E0B9C3BEAE4972A892A4597D2970D402DFBE3429B6FB92D8B5556ACDD674EA060928F7A9A66A2613CB00AF3E464894EE32EAB35E9DB227747838B896AF8A9DB1151BB470E1535092944982BEF528BDBD00F444D02A220255898EE8940191C15476E167DCAE3365ACC671CA62BAE9FA5B6AA03BDD55D2E8F9BF76857A81658D01992E08A2F6418D2335BECE9E97D6906BC3C8D6F29D9C5749F4A57910BFAD25EB298C056DB574BF585C82EDCC80
MD = FDF7F2757B29DA1CD71DE5EC2590E2D55A2E2829A2B00F0F66CE9CC92311A9247CECB478665389366A0E423927AD4699607EAA3CBABDBAB8B91E6FAD5DA87E43

Len = 1634
Msg = 1ADEF1C21E7469C34E78EA4D2D257FFE5622D172B2DA0E93EC6FEC7FC825158F7C7C2AD1E56D4309FE8461BDA8E06C5003A912BDECD3AE2824077F89845D2BC0D83199567CAC50D05F86B9FD42901C93952C85405A22CDBB584303A613356B53B739828865243D6AA729C4D9C10AD0DFE8B748BC2EF4303DEA69EAF396D6720E1F11995D2703CDE2AF6CD6E8AF7DA17067A3E38F6B231D199D32CE6AA71A0BEA2B815AE3F68B0BBE42979F46FC50EDC801A2C5CE8DBDAD0DE61E92BC8F8A8CDEF30F043BCE6F55D49065188780
MD = DFA6084D6C0BA7D4073C697835076D3723747AFB31E2E8D4278821D50C7809CDF09AE0DAF77AD622B1FDB90C523C1F5D73F883B293E8AE880D947F648207A619

Len = 1635
Msg = F15F5FD8BE90D7DEDD1314869BD2039DC2F5908B908CF4741728AA8EE6F24D982658DD54772D6FB451CC4A2463EB47E06CC1D0D831F4890C68654ED11FF62932B5889729B861A629980AA86C9F8615DC9EA1502BC3AF35B918F0863E5022DA60AC88490D0C64929517B7EBD0CD8CF9FB82517E12C27F06D5A8250CDA267E53CE4CF7D3B26169197B38DFA2589C29E3005C2556F3E50E26CD4DD809DB873303A3DD2141008E851B3D4B7562E14BBEFE2A97D47EF29341324E551A3C13E08147D40FB6178BD98DB0BA5CA4640F80
MD = C24AA5EEE8728E8982CB32C27A975D53D6351612DCE376588321D776DFE16D9A20D481649BB9323C30A0E8C6B4A9D7F14AED79897275FE3F6B5F861C560BCEDB

Len = 1636
Msg = 0C34D0BBBD2657D0C028A030BBD626F2E4427119D2281E6E75B0BD087C2E7FF0947C8AD5B17E151EB991A0D5C9000EB8454417850BCC869D87DB0BC38C04ACFD1B94773810681888B83EF92ED5E9EE671618DFE67A9CA62E5F6B840195FED233DF5E2CF2026CC89D7997AA3C870C061AA877DE2DA503503BA703C3658FB1B3A2B6C886C4855DDB6C779A3D9721340D41D556B7B5F91BF96F04B8BCC37DE2E0B666BE14F7E931DA6BA91B7DFBCD2E9E16CBDBC660A9A569A4360ECEC700873C8501AEF6C260C564AFAFFFB568D0
MD = EE591D70E6043402AC555C011EF794716623132D0C497E0F7ECFFD25BBAD5DEF1504EEFE741398F6F9F97D5521D13F8EF72ABC6E4846095C923B254AD29EF0B8

Len = 1637
Msg = EE248972CCC5FBF6536657A10F190E2DF0266662AC50680581ED4D5E3B7D074E950E47588CA113B307111A599D797E08814B4A166633607CA024D296A0733DABFEBBFAF43A7A98B16836DD0983C31B0F8B0335A50BA8C5EBD5CEC7D3562CB8851BEAF6677A9ECB951EBA7CD2D7433E6FA77469AC2ECAC93D88F42B9019D41E8F588BC6544512E5CA8BDD5E4DDD2428C73255A7582C4BE5788057067B530C2539F5B01671C146D28A99C1264C69B76A079B2FB3D3FE7E6ACF0679E7B7DA1ED7484A52CED5D104CE4224EB13F630
MD = 899FE81F363B63BFD885FEBE3CAB45A0278E6AE4DF3D62663FEE451C7B05C85D377ABFE7A6743F2D66A94E1BFE2EF041AC156F921FDEFCD7551A05A113B50E84

Len = 1638
Msg = E6391A7E201B049AAB723F633CBB384ABC9C7AEA14BDFB1466E06BA8060F066848A3CD53325F07A638D074B6CCE4837460E228F9978F5951563462BB40D8669831A75E815DDAD72089B98495C2C853E80BBD2EB59FC96EDAA227844AD127045AF51D72527139A935618175B98885E4FB71BB3480CCEA51F7E75CAA344CAE25C6194EF3BC77DE186369C97DB534D70C606D9E1013EEE2AF02413D9101FC4A61E3350E81A3528DF1E746FF5ECDB27DCFF89621D240ACFC80F074D7F83824E5842DC1F4ECFE74397E4C91AEF9F520
MD = EB6EE9844A5B66D9CD00AF7A39D7AE3705707935F3709D173AC7365967CC038F23DEB602F5E3A6A797798177A1763E7683D951A6BF251203010C1733DC711AD6

Len = 1639
Msg = 0BA293C65A0223662A04FF90E97F152B2BB999E3C46966030918CA341D6701E4C7A19AAED4ADA69CAF9C45BFB2CA35E813A7BC92C10DAB5C68F64C5B97923D5402BEBAEBC962C77E188A283672210FFBB62A92157A09AACFCAE39B8DE00BF70376EF3F504A5ABB488242BDF32E946C6BBE590472E4A9C05993BCD9F1DC6E52431FEE6F20AA9CBF952548482CBAD43043E8725CCDAB58D5F37C5307DF9B57C199C71613AA3C4CEF6C7D13677226B213E78A8E404607E5BC592E0E88DD48650C8CB2F6DE18B71DA2CDA994C79948
MD = 74633C912C4AE7A437DF5B2AF56C12CE5D564289B1AB64B1FE9A1495E3AF7BBBB7E04A1A0757C519EB32EEE36ABBFA5D5AB33EC7BCBFDF20E48AFB5245973338

Len = 1640
Msg = EECBB8FDFA4DA62170FD06727F697D81F83F601FF61E478105D3CB7502F2C89BF3E8F56EDD469D049807A38882A7EEFBC85FC9A950952E9FA84B8AFEBD3CE782D4DA598002827B1EB98882EA1F0A8F7AA9CE013A6E9BC462FB66C8D4A18DA21401E1B93356EB12F3725B6DB1684F2300A98B9A119E5D27FF704AFFB618E12708E77E6E5F34139A5A41131FD1D6336C272A8FC37080F041C71341BEE6AB550CB4A20A6DDB6A8E0299F2B14BC730C54B8B1C1C487B494BDCCFD3A53535AB2F231590BF2C4062FD2AD58F906A2D0D
MD = DA41453099D8FBFB114B06852CB70F8214D815D2E35F80F44D97EDBD013A3EF0BDDCC33599574F39EA21E2211ED97DEE45D503E3A2960BC8F65FA6B025FA43D4

Len = 1641
Msg = 9D8A483570AB16908C17E63363E8B292F8EF6D5B7043BB17EDB7D0B9AE9393A2D13FAFD0909E50E437C3934C18ED11200301C61196C2340BD70D6891A74CE8C2A04F31BF653E9610C5A93E3203A6B188F36F3D753393FADAE2A01A0D4F5E51BEC7AC939194A15C707CEA4BA48ED4D3A85F333A69F33E63E7EC7156AEA49669DE0BB1E75B5CCA3A759CB039DB7A977A5C1F6450FE069D595F30E965B7BBF6184CCD3E2E4B44FEA466C517A1EE1E5B40AC7068EB0E62CF13AFED1AB13DE7F679BD19840770B3070FE7FBD453BE3A80
MD = 7BE12B41F4D2E9F5E710679D5761223D2DBFE0319FB4FAFD216DC1E4AEE2585C5DEBA140698C90511CADC81A7D963B600321D005F9C89CB9D1A51E0049409798

Len = 1642
Msg = 37B1027E4AD24931103547B93B8A36526E738388503D72B153CE7D867A3094B92CD0A6E35A35FAB85BBD2BD211153CC7D623EE0B756C4F6169A36289775F1F42257FD3E799B63004C5799E32B46973FBDDDC46E5E9E6049043E03E0CFD0B7F51F6C5A75B31E4A0F47A65EDEFFD37A830A742F7AC411033A12333BBA0BC3F0757A12DC2B38A5AC54505D8E2F7CFC4C04ECFCA80745C22F40F0A13EECD55A60E2DB5C292AB38E8626CBFF2A66C76BEA11CE36B7726F9E2F7EF9779EDB7282A883FECD8093E4A5523185365C8877980
MD = 6A6CCDA1F3713F0A6E5F0BB3B384315451878F50433B0BC5B0A0B30E1E93F834D7FFDF38AC9AF87D9208E4B0011485DDDFA78B9EC4FAFB269F12519F47C81241

Len = 1643
Msg = CCD746C21AEE13D421F7B853F2E57D907150D9B317E55231B06FA13231A42B8661C0036D4C03727F48AD32C189F68DB5994611ACED2FF28FA1DDCECCB714C84B5D11621F0A7B59676922FE06914633FE0DAE5A72C3586D194C3971A5CA0B22FB1EDD7DB42C8B992949E642C481E1375B19EA92FF7EC3E7511BBA02A0D4CD66A3A57E854533AC3B46C8EBD47FEDBAA837618A9262FB03BF1B5AB140DC5F46F98E4A58B252EDF82AAD7E01FD0A89AB69244B4F7BBA5EC2CAA096ADCC674A5F0B3E55D8B4CD22F19B7100E034FE95C0
MD = 794DE270A836AA0F90403AF0700E5F1DD48012456E9B04390DFECE20B5E940CA605040D8BD7B457124134CF45DA8E885680ED30A9E28F231E4D613CC931E9355

Len = 1644
Msg = EE5AB1EB81BD8A647E1225744B90BFA8A998FF3018202AB4DD9C4F2891FCDA96AE786FF6D6530B0723AC3C7E943762996A7DBDA33DFCB8B2CD33F53150A8FF6BAA16E0E0CF8122C4F4B6BBCF4A5DCC5BC47F1BF41A1799CDE31C9D814444E55892E513DC9AD6E885AA305B95C087494513E2D1CB65D5AD9D1932FD53AEDE0974C4190535730C4C58920735E175CF4BE06BA5B1942F535B8898F6DC211593A3AED8C7AE1C32FBEAAA3C7FB171C46B7753679567BDB829E6EC769FB0A1C2E9F88CE55882A6E52AA2763EFF719D9620
MD = F3EA15D3662BF3B4E3404BD8C0CBBBD559C402C6BBC58BA33926F774730BEA5F99C8835F356C371AEEAAC9E2B0E7A1892C74CCA4C3B8AEF9C89A661AE38AE56B

Len = 1645
Msg = B4E1CD73549230E9CA7AD60D99CF67C757B5A6C1105A39BBB4B92F3F11C7F1EAFDFAD71AD607BE795A60868C209711437A9D0B10F2FA3F0AEF49625197BA5014694C273740D76031BE3CEB6D2D959A7EA679B6DD2810AC4894780724E4714271E5C2957D20E55C384221791D1804BE9FCD656907342247EA85EB4D7982AF5B9AC6840FD60751DF25F5FA29B143A91FCB486013071619C8095548521665EA1098E7B2394B1161AEE4E1CB0438D080B95B4EA303E3FE8AA60C2E6FA5395E980E8B03FDCCA41D1C435A5C476C911840
MD = 915980D6464EE18FF3B5B85E2FF7AA1C3165C428B8FA1BE8BDA7A4867592325F157ECE9B3BAE4F7403D2421F3C109A2CE51B2DF80887A7F301281C2100FD5729

Len = 1646
Msg = 034D64592B99303F21D91AC35FF3B9A0A4A93EB886C4BB487B566170DE393F1E5CA82B704A6C029343B8BBCD674ECAEE1AEED2A6E21ADD8BF5219A37F8E1349C7A3F76839A3F39ADEE5CF4B9E91FCB68622ED5DCEF01F546C9B99A48456CA3FDBCC5013E47A4C345E54EA0FCC52FA14445B18F956B2C3A3B6C35FD9E72A60AA81D5E7E1CA0A54AC9B5F45B1A9E7ABC4D78D2452691EFD6ED268873CC94CEA342332832686E70703F88EFA1764221CD8884391607F8ED1FD5138ABF28D0FAF5904989C9D54D4BBCCA9C77374ED2EC
MD = D9950809657CFEDEC68C9D0BC5692096EDF532DE344CFBDB823627DF6EF9D4D91404534C5C5395C7D2EF2263FF96C99DAEFB8A5CC973A0B9D305BD1149201D3A

Len = 1647
Msg = A290D488AB0626BD0BBD35BE8933D6063AA4F878A966E33B73D42E40AF66D0B242E3A3BBF42F7F00DC933AA19DB48508A62349A1142F9A1AF638A8A6A459F096D83A03CF5E7BE4545EAA22819AA816010D35C6AE5AD5412FB14B526331A9445BD374DB0272303C71E92924A2CDDBD8186BBD193C2C0B83C08E041B393CA0A8A25DAE892F112634C43FF581D0510BEBEEDE0E95FA8A8F0E25302DBF77DD22CF1935DD09D2156015825CDF95175EDE8816305459A901072E4FD2E2BE191D5FE13BDDE04C535C6984BD9EBE2DCA7B12
MD = C669569A5ABBF28A205F3EA8A8D772150DC7480D30A2ED47AE37DFE3602A50C7276D5FB07D6CB59C3BCF7219B19E06547E39970AD17FCC2674069EE926688CB6

Len = 1648
Msg = E64F3E4ACE5C8418D65FEC2BC5D2A303DD458034736E3B0DF719098BE7A206DEAF52D6BA82316CAF330EF852375188CDE2B39CC94AA449578A7E2A8E3F5A9D68E816B8D16889FBC0EBF0939D04F63033AE9AE2BDAB73B88C26D6BD25EE460EE1EF58FB0AFA92CC539F8C76D3D097E7A6A63EBB9B5887EDF3CF076028C5BBD5B9DB3211371AD3FE121D4E9BF44229F4E1ECF5A0F9F0EBA4D5CEB72878AB22C3F0EB5A625323AC66F7061F4A81FAC834471E0C59553F108475FE290D43E6A055AE3EE46FB67422F814A68C4BE3E8C9
MD = 746C8F335B949221AE9DF04CDDE49D3A7AAD7737DC0672D1432DED3A102E07E95F47F6E4D2CF8934BFCC8AD2D909B8D2C86BD7C2ABED2B54710134FCACD7E9DA

Len = 1649
Msg = 88D11A550DA2A6C99D1A1E1ED5FC7D8F4CF3593658F13D30AD65CF6BF862611B87AFE11F22D46529E8BE7CC9D5834DFC3812D8F74AB895465C5273D7204C7D2D9A015BDC343AAC4432B8E97A9BD60FC496EE3C1AD18E0CBFF4745EBF9A8E5E917C4CFE68958A1DFF1B5E68FEFD553C72B5F3725054E44E38F94112CEEBA3128EB6049EBB77CD67014A9D316D218AF547B695866E7E058611E8237B185783729690FF9A1D97E99AF0EA84683BCAFB12496BCA91E3AD271EE225F8971AE8CEBACFDB18B8CA7EB67DBFD2A14684CD7580
MD = 165CF6F397C19354F22F103C8D839A2748D431A693A340B4B804C6BA55E31041EE1B61C0E75972F2EB4333FA97138358F90D0202C4BC26F98A3F2157DFF9C450

Len = 1650
Msg = 8770ADC96669E667525D133761D4E914C2A4CB5ADF81DCC6129A88A496F5231FA960101F76F1B43036F76084B773E76E7566F489550FBCB0919013ABE142BEF449553051D2249DEA6C8ECA9ABEFBBD7A167D3C5641393B02848D3269DB8C13519B11087D6128BA9296B63B639FCD6132E5372A93C9E30AFBAC564526098A6DCA0ACDE2C659EFD9250D187864F82505B291683B83A686709D792BD785B8879DB4658381E84BB4855CF7D78A16B7BFDBDEAF352352FD34D1C204A8AD1C558E128B0788D7D27F6F508E7DFF2F46028A00
MD = B9AE87FA6108ECF93F61A5C43CCDCB00D8E1C7471B385D1D9F29DD9A7D078B0B9B6DD53F9A7B50ADA43F8E430E50D2970585DB8D75B28C5A92B38F001DE3C50C

Len = 1651
Msg = C355A7E5BBC13F1F080B810FEA90CE4C034AA1E7C3C6B209FB87399FCBA4A344706EEDD97AF881610C64FFBF44AD0BF321CA5249CA6EA09EE34FC513DEB34D5B98C6ED7340ED0D292D967C60856FADBAE4318FA427B879FD6852CF5A871F9D6428AC10CB048F6737DE6847F2AAAA998021A26C0F85760E9AF6CC8A5428AA308FBED9BEF937BE4BEB24A9DAF6A4F8374991D6C7961D1EEC6FE123713F42D78713734ED8792A278368119C83C9999BF952B1B1F7FADBC8F29C6237F5246F17948902147E6659260D2120DDADE9266220
MD = 47DA86756B0B8CF132CBE3C61B739702660B2FABAD9592B79C2FC78262CDAC5D322818C961211371B0C4A5297F2CDBCF26AD04320388ADB5C047BCE95CB7EC76

Len = 1652
Msg = 0EB9AC23DF20C16D5184AD7252974B6A436D0F3F63696E5C3BDF6CB0D413AE9A6AD4873ADFC7449715FDDA2FF70691DF23FE97A5B4B26865B4079420EFE15BC91D49EDE69824460D9C088BFBFFA099BCA0069BAA011B5D6A156DAB76EEA11FCA667511308A797798FD06722DBE91AD244C1783886303E1C97B9341EF1E15F5A0CF776E047EC051A5AC226DE0080E81AA35D14910036D920F62DEF9A28E66E0120CBC15A6DFEAA937CCE1529DB8847A4400CF89D5BD9D46AEA1E82A5DB785848D8CF5D7B85463256E56B67F3DB31B00
MD = 378CC0B34A61A292EDA17E7DBE0BB4970CE380ACE2330413F2B2916EBA6A4C58816F4D2D63D695DC5CAAB8FBDC4C89269E750C0B320D7B18BF81053A21FA111F

Len = 1653
Msg = 2123F23DB3299E66FF044A90F8668E0C935758B51E11A690F1F6B9A95335FD1A2A2F51B45747C2565CEA770C06E2C95A879B61399B9B86A0D44C557B9889A367416EFB6F3CB2F36D2FEEB487F93B33CF1587DE397CE5EBAA29DD808F503152562CF20F6B5E1CCB111A7E79831B2071AD69D69E8623AB3E7CC9445D30DA19521CCC7352F6FDC489427599A86A963DAFFF24483F256FAEC750C931AD732E8642355F73D901D4819CB922B92CB05D62C2899CCDB557EC15326B4B135E2957A548FE861F70052844AEC9CBFF7F57D64DA8
MD = 78AA5D53D9AADD2634A414C754F59531EA6427E4721C713BA3012A9B8B69AA0D21508CF656FB855A5FA293A27AD041CF0036C4B896C58E3D305FAB31FD9E4C6A

Len = 1654
Msg = 0AD619AC99A7F310B9D30C4AFE98149E59B6155B94C064CF2B9D2129F83A062499CDAB4BBB94312687FAC290410414064C5951973FB6E8ABD75975CA110B9885E2CFF19B89A33AB4C0BE0A7762F001A7732AF2CC5791C07730757524EF7BA7D5BC40AAA820E6DA3F16A5975CB3F68AE52E074433FDBFD831A5A625DB6DD7F3D2E08F51103F499D9457B95E28C6E003A0C29F39D0E5CDBA736E78E5F38643BCB5908779D6BCC711D2AEC62B9A7B24876A30D9D9BA65D032FAD16DD75229DD9DB6E87309AA897491D8AE19BF84CE0380
